PRICE , TIME 
2464.9,10:22:54
2464.9,10:22:59
2464.9,10:23:05
2464.9,10:23:10
2464.9,10:23:15
2464.9,10:23:20
2464.9,10:23:25
2464.9,10:23:31
2464.9,10:23:36
2464.9,10:23:41
2464.9,10:23:46
2464.9,10:23:51
2464.9,10:23:56
2464.9,10:24:02
2464.9,10:24:07
2464.9,10:24:12
2465.0,10:24:17
2465.65,10:24:22
2465.65,10:24:28
2465.65,10:24:33
2465.65,10:24:38
2465.65,10:24:43
2465.65,10:24:48
2465.65,10:24:54
2465.65,10:24:59
2465.65,10:25:04
2465.65,10:25:09
2465.65,10:25:14
2465.65,10:25:19
2465.65,10:25:25
2465.65,10:25:30
2465.65,10:25:35
2465.65,10:25:40
2465.65,10:25:45
2465.65,10:25:51
2465.65,10:25:56
2465.65,10:26:01
2465.65,10:26:06
2465.65,10:26:11
2465.65,10:26:16
2466.7,10:26:22
2466.7,10:26:27
2466.7,10:26:32
2466.7,10:26:37
2466.7,10:26:42
2466.7,10:26:48
2466.7,10:26:53
2466.7,10:26:58
2466.7,10:27:03
2466.7,10:27:08
2466.7,10:27:14
2466.7,10:27:19
2466.7,10:27:24
2466.7,10:27:29
2466.7,10:27:34
2466.7,10:27:39
2466.7,10:27:45
2466.7,10:27:50
2466.7,10:27:55
2466.7,10:28:00
2465.5,10:28:05
2465.5,10:28:11
2465.5,10:28:16
2465.5,10:28:21
2465.5,10:28:26
2465.5,10:28:31
2465.5,10:28:37
2465.5,10:28:42
2465.5,10:28:47
2465.5,10:28:52
2465.5,10:28:57
2465.5,10:29:03
2465.5,10:29:08
2465.5,10:29:13
2465.5,10:29:18
2465.5,10:29:23
2465.5,10:29:29
2465.5,10:29:34
2465.5,10:29:39
2465.5,10:29:44
2465.5,10:29:49
2465.5,10:29:54
2461.0,10:30:00
2461.0,10:30:05
2461.0,10:30:10
2461.0,10:30:15
2461.0,10:30:20
2461.0,10:30:26
2461.0,10:30:31
2461.0,10:30:36
2461.0,10:30:41
2461.0,10:30:46
2461.0,10:30:52
2461.0,10:30:57
2461.0,10:31:02
2461.0,10:31:07
2461.0,10:31:12
2461.0,10:31:18
2461.0,10:31:23
2461.0,10:31:28
2461.0,10:31:33
2461.0,10:31:38
2461.0,10:31:43
2461.0,10:31:49
2461.85,10:31:54
2461.85,10:31:59
2461.85,10:32:04
2461.85,10:32:10
2461.85,10:32:15
2461.85,10:32:20
2461.85,10:32:25
2461.85,10:32:30
2461.85,10:32:35
2461.85,10:32:41
2461.85,10:32:46
2461.85,10:32:51
2461.85,10:32:56
2461.85,10:33:01
2461.85,10:33:07
2461.85,10:33:12
2461.85,10:33:17
2461.85,10:33:22
2461.85,10:33:27
2461.85,10:33:32
2461.85,10:33:38
2461.85,10:33:43
2460.0,10:33:48
2460.0,10:33:53
2460.0,10:33:58
2460.0,10:34:04
2460.0,10:34:09
2460.0,10:34:14
2460.0,10:34:19
2460.0,10:34:24
2460.0,10:34:30
2460.0,10:34:35
2460.0,10:34:40
2460.0,10:34:45
2460.0,10:34:50
2460.0,10:34:56
2460.0,10:35:01
2460.0,10:35:06
2460.0,10:35:11
2460.0,10:35:17
2460.0,10:35:22
2460.0,10:35:27
2460.0,10:35:32
2460.0,10:35:37
2460.0,10:35:42
2460.0,10:35:48
2460.0,10:35:53
2460.0,10:35:58
2460.0,10:36:03
2460.0,10:36:08
2460.0,10:36:14
2460.0,10:36:19
2460.0,10:36:24
2460.0,10:36:29
2460.0,10:36:34
2460.0,10:36:40
2460.0,10:36:45
2460.0,10:36:50
2460.0,10:36:55
2460.0,10:37:00
2460.0,10:37:06
2460.0,10:37:11
2461.0,10:37:16
2461.0,10:37:21
2461.0,10:37:26
2461.0,10:37:31
2458.4,10:37:37
2458.4,10:37:42
2458.4,10:37:47
2458.4,10:37:52
2458.4,10:37:58
2458.4,10:38:03
2458.4,10:38:08
2458.4,10:38:13
2458.4,10:38:18
2458.4,10:38:24
2458.4,10:38:29
2458.4,10:38:34
2458.4,10:38:39
2458.4,10:38:44
2458.4,10:38:49
2458.4,10:38:55
2458.4,10:39:00
2458.4,10:39:05
2458.4,10:39:10
2458.4,10:39:15
2458.4,10:39:21
2459.95,10:39:26
2459.95,10:39:31
2459.95,10:39:36
2459.95,10:39:41
2459.95,10:39:47
2459.95,10:39:52
2459.95,10:39:57
2459.95,10:40:02
2459.95,10:40:07
2459.95,10:40:12
2459.95,10:40:18
2459.95,10:40:23
2459.95,10:40:28
2459.95,10:40:33
2459.95,10:40:39
2459.95,10:40:44
2459.95,10:40:49
2459.95,10:40:54
2459.95,10:40:59
2459.95,10:41:05
2459.95,10:41:10
2459.3,10:41:15
2459.3,10:41:20
2459.3,10:41:25
2459.3,10:41:31
2459.3,10:41:36
2459.3,10:41:41
2459.3,10:41:46
2459.3,10:41:51
2459.3,10:41:57
2459.3,10:42:02
2459.3,10:42:07
2459.3,10:42:12
2459.3,10:42:17
2459.3,10:42:22
2459.3,10:42:28
2459.3,10:42:33
2459.3,10:42:38
2459.3,10:42:43
2459.3,10:42:48
2459.3,10:42:54
2459.3,10:42:59
2459.3,10:43:04
2458.95,10:43:09
2459.0,10:43:14
2459.0,10:43:19
2459.0,10:43:25
2459.0,10:43:30
2459.0,10:43:35
2459.0,10:43:40
2459.0,10:43:45
2459.0,10:43:51
2459.0,10:43:56
2459.0,10:44:01
2459.0,10:44:06
2459.0,10:44:11
2459.0,10:44:17
2459.0,10:44:22
2459.0,10:44:27
2459.0,10:44:32
2459.0,10:44:37
2459.0,10:44:42
2459.0,10:44:48
2460.0,10:44:53
2460.0,10:44:58
2460.0,10:45:03
2460.5,10:45:08
2460.5,10:45:14
2460.5,10:45:19
2460.0,10:45:24
2460.0,10:45:29
2460.0,10:45:34
2460.0,10:45:40
2460.0,10:45:45
2460.0,10:45:50
2460.0,10:45:55
2460.0,10:46:00
2460.0,10:46:05
2460.0,10:46:11
2460.0,10:46:16
2460.0,10:46:21
2460.0,10:46:26
2460.0,10:46:31
2460.0,10:46:37
2460.5,10:46:42
2460.5,10:46:47
2460.5,10:46:52
2460.5,10:46:57
2460.5,10:47:02
2460.5,10:47:08
2460.5,10:47:13
2460.5,10:47:18
2460.5,10:47:23
2460.5,10:47:28
2460.5,10:47:34
2460.5,10:47:39
2460.5,10:47:44
2460.5,10:47:49
2460.5,10:47:54
2460.5,10:48:00
2460.5,10:48:05
2460.5,10:48:10
2460.5,10:48:15
2460.5,10:48:20
2460.5,10:48:26
2460.5,10:48:31
2460.5,10:48:36
2460.5,10:48:41
2460.5,10:48:46
2460.5,10:48:52
2460.5,10:48:57
2460.5,10:49:02
2460.5,10:49:07
2461.7,10:49:12
2461.7,10:49:18
2461.7,10:49:23
2461.7,10:49:28
2461.7,10:49:33
2461.7,10:49:38
2461.7,10:49:44
2461.7,10:49:49
2461.7,10:49:54
2461.7,10:49:59
2461.7,10:50:04
2461.7,10:50:09
2461.7,10:50:15
2461.7,10:50:20
2461.7,10:50:25
2461.7,10:50:30
2461.7,10:50:35
2461.7,10:50:41
2461.7,10:50:46
2461.65,10:50:51
2463.0,10:50:56
2463.0,10:51:01
2463.0,10:51:07
2463.0,10:51:12
2463.0,10:51:17
2463.0,10:51:22
2463.0,10:51:27
2463.0,10:51:33
2463.0,10:51:38
2463.0,10:51:43
2463.0,10:51:48
2463.0,10:51:53
2463.0,10:51:59
2463.0,10:52:04
2463.0,10:52:09
2463.0,10:52:14
2463.0,10:52:19
2463.0,10:52:25
2463.0,10:52:30
2463.0,10:52:35
2463.0,10:52:40
2463.0,10:52:45
2460.75,10:52:51
2460.75,10:52:56
2460.75,10:53:01
2460.75,10:53:06
2460.75,10:53:11
2460.75,10:53:17
2460.75,10:53:22
2460.75,10:53:27
2460.75,10:53:32
2460.75,10:53:37
2460.75,10:53:42
2460.75,10:53:48
2460.75,10:53:53
2460.75,10:53:58
2460.75,10:54:03
2460.75,10:54:08
2460.75,10:54:14
2460.75,10:54:19
2460.75,10:54:24
2460.75,10:54:30
2460.75,10:54:35
2460.75,10:54:40
2460.75,10:54:45
2461.0,10:54:50
2461.0,10:54:55
2461.0,10:55:01
2461.0,10:55:06
2461.0,10:55:11
2461.0,10:55:16
2461.0,10:55:21
2461.0,10:55:27
2461.0,10:55:32
2461.0,10:55:37
2461.0,10:55:42
2461.0,10:55:47
2461.0,10:55:54
2461.0,10:55:59
2461.0,10:56:04
2461.0,10:56:09
2461.0,10:56:15
2461.0,10:56:20
2461.0,10:56:25
2461.0,10:56:31
2461.75,10:56:36
2461.75,10:56:41
2461.75,10:56:46
2461.75,10:56:51
2461.75,10:56:56
2461.75,10:57:02
2461.75,10:57:07
2461.75,10:57:12
2461.75,10:57:17
2461.75,10:57:23
2461.75,10:57:28
2461.75,10:57:33
2461.75,10:57:38
2461.75,10:57:43
2461.75,10:57:49
2461.75,10:57:54
2461.75,10:57:59
2461.75,10:58:04
2461.75,10:58:09
2461.75,10:58:14
2461.75,10:58:20
2463.3,10:58:25
2463.3,10:58:30
2463.3,10:58:35
2463.3,10:58:40
2463.3,10:58:46
2463.3,10:58:51
2463.3,10:58:56
2463.3,10:59:01
2463.3,10:59:06
2463.3,10:59:12
2463.3,10:59:17
2463.3,10:59:22
2463.3,10:59:27
2463.3,10:59:32
2463.3,10:59:37
2463.3,10:59:43
2463.3,10:59:48
2463.3,10:59:53
2463.3,10:59:58
2463.3,11:00:03
2463.3,11:00:09
2463.95,11:00:14
2463.95,11:00:19
2463.95,11:00:24
2463.95,11:00:29
2463.95,11:00:35
2463.95,11:00:40
2463.95,11:00:45
2463.95,11:00:50
2463.95,11:00:55
2463.95,11:01:01
2463.95,11:01:06
2463.95,11:01:11
2463.95,11:01:16
2463.95,11:01:21
2463.95,11:01:27
2463.95,11:01:32
2463.95,11:01:37
2463.95,11:01:42
2463.95,11:01:47
2463.95,11:01:53
2463.95,11:01:58
2463.95,11:02:03
2463.95,11:02:08
2463.95,11:02:13
2464.7,11:02:19
2464.7,11:02:24
2464.7,11:02:29
2464.7,11:02:34
2464.7,11:02:39
2464.7,11:02:44
2464.7,11:02:50
2464.7,11:02:55
2464.7,11:03:00
2464.7,11:03:05
2464.7,11:03:10
2464.7,11:03:16
2464.7,11:03:21
2464.7,11:03:26
2464.7,11:03:31
2464.7,11:03:36
2464.7,11:03:42
2464.7,11:03:47
2464.7,11:03:52
2464.7,11:03:57
2464.7,11:04:02
2464.7,11:04:08
2464.7,11:04:13
2464.7,11:04:18
2464.65,11:04:23
2464.65,11:04:28
2464.65,11:04:33
2464.65,11:04:39
2464.65,11:04:44
2464.65,11:04:49
2464.65,11:04:54
2464.65,11:04:59
2464.65,11:05:05
2464.65,11:05:10
2464.65,11:05:15
2464.65,11:05:20
2464.65,11:05:25
2464.65,11:05:31
2464.65,11:05:36
2464.65,11:05:41
2464.65,11:05:46
2464.65,11:05:51
2464.65,11:05:57
2464.65,11:06:02
2464.65,11:06:07
2465.0,11:06:12
2465.0,11:06:17
2465.0,11:06:23
2465.0,11:06:28
2465.0,11:06:33
2465.0,11:06:38
2465.0,11:06:43
2465.0,11:06:49
2465.0,11:06:54
2465.0,11:06:59
2465.0,11:07:04
2465.0,11:07:09
2465.0,11:07:15
2465.0,11:07:20
2465.0,11:07:25
2465.0,11:07:30
2465.0,11:07:36
2465.0,11:07:41
2465.0,11:07:46
2465.0,11:07:51
2465.0,11:07:56
2465.0,11:08:01
2464.8,11:08:07
2464.8,11:08:12
2464.8,11:08:17
2464.8,11:08:22
2464.8,11:08:27
2464.8,11:08:33
2464.8,11:08:38
2464.8,11:08:43
2464.8,11:08:48
2464.8,11:08:53
2464.8,11:08:59
2464.8,11:09:04
2464.8,11:09:09
2464.8,11:09:14
2464.8,11:09:19
2464.8,11:09:24
2464.8,11:09:30
2464.8,11:09:35
2464.8,11:09:40
2464.8,11:09:45
2464.8,11:09:50
2464.8,11:09:56
2464.8,11:10:01
2465.0,11:10:06
2465.0,11:10:11
2465.0,11:10:16
2465.0,11:10:22
2465.0,11:10:27
2465.0,11:10:32
2465.0,11:10:37
2465.0,11:10:42
2465.0,11:10:47
2465.0,11:10:53
2465.0,11:10:58
2465.0,11:11:03
2465.0,11:11:08
2465.0,11:11:13
2465.0,11:11:19
2465.0,11:11:24
2465.0,11:11:29
2465.0,11:11:34
2465.0,11:11:39
2465.0,11:11:45
2465.0,11:11:50
2465.0,11:11:55
2465.0,11:12:00
2465.4,11:12:05
2465.4,11:12:10
2465.4,11:12:16
2465.4,11:12:21
2465.4,11:12:26
2465.4,11:12:31
2465.4,11:12:36
2465.4,11:12:42
2465.4,11:12:47
2465.4,11:12:52
2465.4,11:12:57
2465.4,11:13:02
2465.4,11:13:08
2465.4,11:13:13
2465.4,11:13:18
2465.4,11:13:23
2465.4,11:13:28
2465.4,11:13:33
2465.4,11:13:39
2465.4,11:13:44
2465.4,11:13:49
2464.65,11:13:54
2464.65,11:13:59
2464.65,11:14:05
2464.65,11:14:10
2464.65,11:14:15
2464.65,11:14:20
2464.65,11:14:25
2464.65,11:14:31
2464.65,11:14:36
2464.65,11:14:41
2464.65,11:14:46
2464.65,11:14:51
2464.65,11:14:57
2464.65,11:15:02
2464.65,11:15:07
2464.65,11:15:12
2464.65,11:15:17
2464.65,11:15:23
2464.65,11:15:28
2464.65,11:15:33
2464.85,11:15:38
2464.85,11:15:43
2464.65,11:15:49
2462.25,11:15:54
2462.25,11:15:59
2462.25,11:16:04
2462.25,11:16:09
2462.25,11:16:15
2462.25,11:16:20
2462.25,11:16:25
2462.25,11:16:30
2462.25,11:16:35
2462.25,11:16:40
2462.25,11:16:46
2462.25,11:16:51
2462.25,11:16:56
2462.25,11:17:01
2462.25,11:17:06
2462.25,11:17:11
2462.25,11:17:17
2462.25,11:17:22
2462.25,11:17:27
2462.25,11:17:32
2462.25,11:17:37
2462.25,11:17:43
2462.25,11:17:48
2461.9,11:17:53
2461.9,11:17:58
2461.9,11:18:03
2461.9,11:18:09
2461.9,11:18:14
2461.9,11:18:19
2461.9,11:18:25
2461.9,11:18:30
2461.9,11:18:36
2461.9,11:18:41
2461.9,11:18:46
2461.9,11:18:51
2461.9,11:18:56
2461.9,11:19:01
2461.9,11:19:07
2461.9,11:19:12
2461.9,11:19:17
2461.9,11:19:22
2461.9,11:19:27
2461.9,11:19:33
2461.9,11:19:38
2461.9,11:19:43
2461.7,11:19:48
2461.7,11:19:53
2461.7,11:19:59
2461.7,11:20:04
2461.7,11:20:09
2461.7,11:20:14
2461.7,11:20:19
2461.7,11:20:24
2461.7,11:20:30
2461.7,11:20:35
2461.7,11:20:40
2461.7,11:20:46
2461.7,11:20:51
2461.7,11:20:57
2461.7,11:21:02
2461.7,11:21:07
2461.7,11:21:12
2461.7,11:21:17
2461.7,11:21:23
2461.7,11:21:28
2461.7,11:21:33
2461.7,11:21:38
2461.7,11:21:43
2462.4,11:21:49
2462.4,11:21:54
2462.4,11:21:59
2462.4,11:22:04
2462.4,11:22:09
2462.4,11:22:14
2462.4,11:22:20
2462.4,11:22:25
2462.4,11:22:30
2462.4,11:22:35
2462.4,11:22:40
2462.4,11:22:46
2462.4,11:22:51
2462.4,11:22:56
2462.4,11:23:01
2462.4,11:23:06
2462.4,11:23:12
2462.4,11:23:17
2462.4,11:23:22
2462.4,11:23:27
2462.4,11:23:32
2462.4,11:23:38
2462.35,11:23:43
2462.35,11:23:48
2462.35,11:23:53
2462.35,11:23:58
2462.35,11:24:04
2462.35,11:24:09
2462.35,11:24:14
2462.35,11:24:19
2462.35,11:24:24
2462.35,11:24:30
2462.35,11:24:35
2462.35,11:24:40
2462.35,11:24:45
2462.35,11:24:50
2462.35,11:24:55
2462.35,11:25:01
2462.35,11:25:06
2462.35,11:25:11
2462.35,11:25:16
2462.35,11:25:21
2462.0,11:25:27
2462.35,11:25:32
2462.5,11:25:37
2462.5,11:25:42
2462.5,11:25:47
2462.5,11:25:53
2462.5,11:25:58
2462.5,11:26:03
2462.5,11:26:08
2462.5,11:26:13
2462.5,11:26:18
2462.5,11:26:24
2462.5,11:26:29
2462.5,11:26:34
2462.5,11:26:39
2462.5,11:26:44
2462.5,11:26:50
2462.5,11:26:55
2462.5,11:27:00
2462.5,11:27:05
2462.5,11:27:10
2462.5,11:27:15
2462.5,11:27:21
2462.5,11:27:26
2463.85,11:27:31
2463.85,11:27:36
2463.85,11:27:41
2463.85,11:27:47
2463.85,11:27:52
2463.85,11:27:57
2463.85,11:28:02
2463.85,11:28:07
2463.85,11:28:13
2463.85,11:28:18
2463.85,11:28:23
2463.85,11:28:28
2463.85,11:28:33
2463.85,11:28:39
2463.85,11:28:44
2463.85,11:28:49
2463.85,11:28:54
2463.85,11:28:59
2463.85,11:29:05
2463.85,11:29:10
2463.85,11:29:15
2463.85,11:29:20
2464.35,11:29:25
2464.35,11:29:31
2464.35,11:29:36
2464.35,11:29:41
2464.35,11:29:46
2464.35,11:29:51
2464.35,11:29:57
2464.35,11:30:02
2464.35,11:30:07
2464.35,11:30:12
2464.35,11:30:18
2464.35,11:30:23
2464.35,11:30:28
2464.35,11:30:33
2464.35,11:30:38
2464.35,11:30:44
2464.35,11:30:49
2464.35,11:30:54
2464.35,11:30:59
2464.35,11:31:04
2464.35,11:31:10
2464.35,11:31:15
2465.0,11:31:20
2465.0,11:31:25
2465.0,11:31:30
2465.0,11:31:36
2465.0,11:31:41
2465.0,11:31:46
2465.0,11:31:51
2465.0,11:31:56
2465.0,11:32:02
2465.0,11:32:07
2465.0,11:32:12
2465.0,11:32:17
2465.0,11:32:22
2465.0,11:32:27
2465.0,11:32:33
2465.0,11:32:38
2465.0,11:32:43
2465.0,11:32:48
2465.0,11:32:53
2465.0,11:32:59
2465.0,11:33:04
2465.0,11:33:09
2465.4,11:33:14
2465.4,11:33:19
2465.4,11:33:25
2465.4,11:33:30
2465.4,11:33:35
2465.4,11:33:40
2465.4,11:33:45
2465.4,11:33:51
2465.4,11:33:56
2465.4,11:34:01
2465.4,11:34:06
2465.4,11:34:11
2465.4,11:34:17
2465.4,11:34:22
2465.4,11:34:27
2465.4,11:34:32
2465.4,11:34:37
2465.4,11:34:43
2465.4,11:34:48
2465.65,11:34:53
2465.65,11:34:58
2465.65,11:35:03
2465.35,11:35:08
2465.35,11:35:14
2465.35,11:35:19
2465.35,11:35:24
2465.65,11:35:30
2465.65,11:35:35
2465.65,11:35:40
2465.65,11:35:45
2465.65,11:35:50
2465.65,11:35:56
2465.65,11:36:01
2465.65,11:36:06
2465.65,11:36:11
2465.65,11:36:16
2465.65,11:36:22
2465.65,11:36:27
2465.65,11:36:32
2465.65,11:36:37
2465.65,11:36:43
2464.5,11:36:48
2464.5,11:36:53
2464.5,11:36:58
2464.5,11:37:03
2464.5,11:37:08
2464.5,11:37:14
2464.5,11:37:19
2464.5,11:37:24
2464.5,11:37:29
2464.5,11:37:34
2464.5,11:37:40
2464.5,11:37:45
2464.5,11:37:50
2464.5,11:37:55
2464.5,11:38:00
2464.5,11:38:06
2464.5,11:38:11
2464.5,11:38:16
2464.5,11:38:21
2464.5,11:38:27
2464.5,11:38:32
2464.5,11:38:37
2464.5,11:38:43
2461.9,11:38:48
2461.9,11:38:53
2461.9,11:38:58
2461.9,11:39:03
2461.9,11:39:09
2461.9,11:39:14
2461.9,11:39:19
2461.9,11:39:24
2461.9,11:39:29
2461.9,11:39:34
2461.9,11:39:40
2461.9,11:39:45
2461.9,11:39:50
2461.9,11:39:55
2461.9,11:40:00
2461.9,11:40:06
2461.9,11:40:11
2461.9,11:40:16
2461.9,11:40:21
2461.9,11:40:26
2461.9,11:40:32
2462.0,11:40:37
2462.0,11:40:42
2462.0,11:40:47
2462.0,11:40:52
2462.0,11:40:58
2462.0,11:41:03
2462.0,11:41:08
2462.0,11:41:13
2462.0,11:41:18
2462.0,11:41:24
2462.0,11:41:29
2462.0,11:41:34
2462.0,11:41:39
2462.0,11:41:44
2462.0,11:41:50
2462.0,11:41:55
2462.0,11:42:00
2462.0,11:42:06
2462.0,11:42:11
2462.0,11:42:16
2462.0,11:42:21
2462.0,11:42:26
2459.95,11:42:32
2459.95,11:42:37
2459.95,11:42:42
2459.95,11:42:47
2459.95,11:42:52
2459.95,11:42:58
2459.95,11:43:03
2459.95,11:43:08
2459.95,11:43:13
2459.95,11:43:19
2459.95,11:43:24
2459.95,11:43:29
2459.95,11:43:34
2459.95,11:43:40
2459.95,11:43:45
2459.95,11:43:50
2459.95,11:43:55
2459.95,11:44:01
2459.95,11:44:06
2459.95,11:44:11
2459.95,11:44:16
2459.95,11:44:22
2459.95,11:44:27
2459.5,11:44:32
2459.5,11:44:37
2459.5,11:44:42
2459.5,11:44:48
2459.5,11:44:53
2459.5,11:44:58
2459.5,11:45:03
2459.5,11:45:08
2459.5,11:45:13
2459.5,11:45:19
2459.5,11:45:24
2459.5,11:45:29
2459.5,11:45:34
2459.5,11:45:39
2459.5,11:45:45
2459.5,11:45:50
2459.5,11:45:55
2459.5,11:46:00
2459.5,11:46:05
2459.9,11:46:11
2459.9,11:46:16
2459.9,11:46:21
2459.95,11:46:26
2459.95,11:46:31
2459.95,11:46:36
2459.95,11:46:42
2459.95,11:46:47
2459.95,11:46:52
2459.95,11:46:57
2459.95,11:47:02
2459.95,11:47:07
2459.95,11:47:13
2459.95,11:47:18
2459.95,11:47:23
2459.95,11:47:28
2459.95,11:47:33
2459.95,11:47:39
2460.0,11:47:44
2460.0,11:47:49
2459.95,11:47:54
2459.95,11:47:59
2459.95,11:48:04
2460.0,11:48:10
2460.0,11:48:15
2459.95,11:48:20
2462.0,11:48:25
2462.0,11:48:30
2462.0,11:48:36
2462.0,11:48:41
2462.0,11:48:46
2462.0,11:48:51
2462.0,11:48:56
2462.0,11:49:01
2462.0,11:49:07
2462.0,11:49:12
2462.0,11:49:17
2462.0,11:49:22
2462.0,11:49:27
2462.0,11:49:33
2462.0,11:49:38
2462.0,11:49:43
2462.0,11:49:48
2462.0,11:49:53
2462.0,11:49:58
2462.0,11:50:04
2462.0,11:50:09
2462.0,11:50:14
2461.5,11:50:19
2461.5,11:50:25
2461.5,11:50:30
2461.5,11:50:35
2461.5,11:50:40
2461.5,11:50:45
2461.5,11:50:50
2461.5,11:50:56
2461.5,11:51:01
2461.5,11:51:06
2461.5,11:51:11
2461.5,11:51:16
2461.5,11:51:22
2461.5,11:51:27
2461.5,11:51:32
2461.5,11:51:37
2461.5,11:51:42
2461.5,11:51:47
2461.5,11:51:53
2461.5,11:51:58
2461.5,11:52:03
2461.5,11:52:08
2462.2,11:52:13
2462.2,11:52:19
2462.2,11:52:24
2462.2,11:52:29
2462.2,11:52:34
2462.2,11:52:39
2462.2,11:52:45
2462.2,11:52:50
2462.2,11:52:55
2462.2,11:53:00
2462.2,11:53:05
2462.2,11:53:11
2462.2,11:53:16
2462.2,11:53:21
2462.2,11:53:26
2462.2,11:53:33
2462.2,11:53:38
2462.2,11:53:43
2462.2,11:53:48
2462.2,11:53:53
2462.2,11:53:59
2462.2,11:54:04
2462.2,11:54:09
2462.2,11:54:14
2463.85,11:54:20
2463.85,11:54:25
2463.85,11:54:30
2463.85,11:54:35
2463.85,11:54:40
2463.85,11:54:45
2463.85,11:54:51
2463.85,11:54:56
2463.85,11:55:01
2463.85,11:55:06
2463.85,11:55:11
2463.85,11:55:17
2463.85,11:55:22
2463.85,11:55:27
2463.85,11:55:32
