,PRICE , TIME 
100,2527.9,09:28:11
101,2530.25,09:28:16
102,2530.25,09:28:21
103,2530.25,09:28:26
104,2530.25,09:28:31
105,2530.25,09:28:36
106,2530.25,09:28:42
107,2530.25,09:28:47
108,2530.25,09:28:52
109,2530.25,09:28:57
110,2530.25,09:29:03
111,2530.25,09:29:08
112,2530.25,09:29:13
113,2530.25,09:29:18
114,2530.25,09:29:23
115,2530.25,09:29:29
116,2530.25,09:29:34
117,2530.25,09:29:39
118,2530.25,09:29:44
119,2530.25,09:29:49
120,2530.0,09:29:54
121,2530.0,09:30:00
122,2530.0,09:30:05
123,2530.0,09:30:10
124,2530.0,09:30:15
125,2530.35,09:30:20
126,2530.35,09:30:26
127,2530.35,09:30:31
128,2530.35,09:30:36
129,2530.35,09:30:41
130,2530.35,09:30:46
131,2530.35,09:30:52
132,2530.35,09:30:57
133,2530.35,09:31:02
134,2530.35,09:31:07
135,2530.35,09:31:12
136,2530.35,09:31:17
137,2530.35,09:31:23
138,2530.35,09:31:28
139,2530.35,09:31:33
140,2530.35,09:31:38
141,2530.35,09:31:43
142,2530.35,09:31:49
143,2530.35,09:31:54
144,2530.35,09:31:59
145,2530.35,09:32:04
146,2526.95,09:32:09
147,2526.95,09:32:15
148,2526.95,09:32:20
149,2526.95,09:32:25
150,2526.95,09:32:30
151,2526.95,09:32:36
152,2526.95,09:32:41
153,2526.95,09:32:46
154,2526.95,09:32:51
155,2526.95,09:32:56
156,2526.95,09:33:02
157,2526.95,09:33:07
158,2526.95,09:33:12
159,2526.95,09:33:17
160,2526.95,09:33:22
161,2526.95,09:33:28
162,2526.95,09:33:33
163,2526.95,09:33:38
164,2526.95,09:33:43
165,2526.95,09:33:48
166,2526.95,09:33:53
167,2526.95,09:33:59
168,2526.95,09:34:04
169,2525.05,09:34:09
170,2525.05,09:34:14
171,2525.05,09:34:19
172,2525.05,09:34:25
173,2525.05,09:34:30
174,2525.05,09:34:35
175,2525.05,09:34:40
176,2525.05,09:34:45
177,2525.05,09:34:51
178,2525.05,09:34:56
179,2525.05,09:35:01
180,2525.05,09:35:06
181,2525.05,09:35:11
182,2525.05,09:35:17
183,2525.05,09:35:22
184,2525.05,09:35:27
185,2525.05,09:35:32
186,2525.05,09:35:38
187,2525.05,09:35:43
188,2525.05,09:35:48
189,2525.05,09:35:53
190,2525.05,09:35:58
191,2525.05,09:36:04
192,2525.05,09:36:09
193,2531.8,09:36:14
194,2531.8,09:36:19
195,2531.8,09:36:24
196,2531.8,09:36:29
197,2531.8,09:36:35
198,2531.8,09:36:40
199,2531.8,09:36:45
200,2531.8,09:36:50
201,2531.8,09:36:55
202,2531.8,09:37:01
203,2531.8,09:37:06
204,2531.8,09:37:11
205,2531.8,09:37:16
206,2531.8,09:37:21
207,2531.8,09:37:27
208,2531.8,09:37:32
209,2531.8,09:37:37
210,2534.0,09:37:42
211,2534.0,09:37:47
212,2534.0,09:37:53
213,2534.0,09:37:58
214,2534.0,09:38:03
215,2534.0,09:38:08
216,2534.0,09:38:13
217,2534.0,09:38:19
218,2534.0,09:38:24
219,2535.0,09:38:29
220,2535.0,09:38:34
221,2535.0,09:38:39
222,2535.0,09:38:45
223,2535.0,09:38:50
224,2535.0,09:38:55
225,2535.0,09:39:00
226,2535.0,09:39:05
227,2535.0,09:39:10
228,2535.0,09:39:16
229,2535.0,09:39:21
230,2535.0,09:39:26
231,2535.0,09:39:31
232,2535.0,09:39:36
233,2535.0,09:39:42
234,2535.0,09:39:47
235,2535.0,09:39:52
236,2535.0,09:39:57
237,2535.0,09:40:02
238,2535.0,09:40:08
239,2535.0,09:40:13
240,2534.75,09:40:18
241,2534.75,09:40:23
242,2534.75,09:40:28
243,2534.75,09:40:34
244,2534.75,09:40:39
245,2534.75,09:40:44
246,2534.75,09:40:49
247,2534.75,09:40:54
248,2534.75,09:40:59
249,2534.75,09:41:05
250,2534.75,09:41:10
251,2534.75,09:41:15
252,2534.75,09:41:20
253,2534.75,09:41:25
254,2534.75,09:41:31
255,2534.75,09:41:36
256,2534.75,09:41:41
257,2534.75,09:41:46
258,2534.75,09:41:51
259,2534.75,09:41:56
260,2534.75,09:42:02
261,2534.0,09:42:07
262,2533.6,09:42:12
263,2533.6,09:42:17
264,2533.6,09:42:22
265,2533.6,09:42:28
266,2533.6,09:42:33
267,2533.6,09:42:38
268,2533.6,09:42:43
269,2533.6,09:42:48
270,2533.6,09:42:54
271,2533.6,09:42:59
272,2533.6,09:43:04
273,2533.6,09:43:09
274,2533.6,09:43:14
275,2533.6,09:43:20
276,2533.6,09:43:25
277,2533.6,09:43:30
278,2533.6,09:43:35
279,2533.6,09:43:40
280,2533.6,09:43:46
281,2533.6,09:43:51
282,2533.6,09:43:56
283,2534.55,09:44:01
284,2543.95,09:44:06
285,2543.95,09:44:12
286,2543.95,09:44:17
287,2543.95,09:44:22
288,2543.95,09:44:27
289,2543.95,09:44:32
290,2543.95,09:44:38
291,2543.95,09:44:43
292,2543.95,09:44:48
293,2543.95,09:44:53
294,2543.95,09:44:58
295,2543.95,09:45:04
296,2543.95,09:45:09
297,2543.95,09:45:14
298,2543.95,09:45:19
299,2543.95,09:45:24
300,2543.95,09:45:30
301,2543.95,09:45:35
302,2543.95,09:45:40
303,2543.95,09:45:45
304,2546.15,09:45:50
305,2546.15,09:45:55
306,2546.15,09:46:01
307,2546.15,09:46:06
308,2546.15,09:46:11
309,2546.15,09:46:16
310,2546.15,09:46:21
311,2546.15,09:46:27
312,2546.15,09:46:32
313,2546.15,09:46:37
314,2546.15,09:46:42
315,2546.15,09:46:47
316,2546.15,09:46:52
317,2546.15,09:46:58
318,2546.15,09:47:03
319,2546.15,09:47:08
320,2546.15,09:47:13
321,2546.15,09:47:19
322,2546.15,09:47:24
323,2546.15,09:47:29
324,2546.15,09:47:34
325,2547.5,09:47:39
326,2547.5,09:47:45
327,2547.5,09:47:50
328,2547.5,09:47:55
329,2547.5,09:48:00
330,2547.5,09:48:05
331,2547.5,09:48:11
332,2547.5,09:48:16
333,2547.5,09:48:21
334,2547.5,09:48:26
335,2547.5,09:48:31
336,2547.5,09:48:37
337,2547.5,09:48:42
338,2547.5,09:48:47
339,2547.5,09:48:52
340,2547.5,09:48:57
341,2547.5,09:49:03
342,2547.5,09:49:08
343,2547.5,09:49:13
344,2547.5,09:49:18
345,2547.5,09:49:23
346,2547.5,09:49:29
347,2547.5,09:49:34
348,2547.5,09:49:39
